img.path,img.serial,img.view,img.ts,joint.path,joint.ts,abs_dt,joint.0,joint.1,joint.2,joint.3,joint.4,joint.5
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248978.175.jpg,30779426,right,1748248978.175,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.175.json,1748248978.175,0.0,1.53830348855198,-105.324078550433,106.1538182626856,-90.8293046101485,-89.99978244894803,91.53482267172029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248978.175.jpg,30779426,left,1748248978.175,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.175.json,1748248978.175,0.0,1.53830348855198,-105.324078550433,106.1538182626856,-90.8293046101485,-89.99978244894803,91.53482267172029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248978.179.jpg,38007749,right,1748248978.179,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.179.json,1748248978.179,0.0,1.48391572555693,-105.323643448329,106.1536007116336,-90.82973971225248,-90.00021755105197,91.4819577660891
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248978.179.jpg,38007749,left,1748248978.179,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.179.json,1748248978.179,0.0,1.48391572555693,-105.323643448329,106.1536007116336,-90.82973971225248,-90.00021755105197,91.4819577660891
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248978.185.jpg,34850673,left,1748248978.185,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.185.json,1748248978.185,0.0,1.32031733446782,-105.3223381420173,106.1527305074257,-90.82995726330445,-90.00043510210396,91.31857692605197
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248978.185.jpg,34850673,right,1748248978.185,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.185.json,1748248978.185,0.0,1.32031733446782,-105.3223381420173,106.1527305074257,-90.82995726330445,-90.00043510210396,91.31857692605197
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248978.313.jpg,30779426,right,1748248978.313,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.313.json,1748248978.313,0.0,-0.9465646271658416,-105.3047165068069,106.1396774443069,-90.8349609375,-90.00021755105197,89.04799659653466
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248978.313.jpg,30779426,left,1748248978.313,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.313.json,1748248978.313,0.0,-0.9465646271658416,-105.3047165068069,106.1396774443069,-90.8349609375,-90.00021755105197,89.04799659653466
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248978.318.jpg,38007749,left,1748248978.318,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.318.json,1748248978.318,0.0,-1.002475247524752,-105.3042814047029,106.1394598932549,-90.83517848855197,-90.00043510210396,88.9968720993193
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248978.318.jpg,38007749,right,1748248978.318,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.318.json,1748248978.318,0.0,-1.002475247524752,-105.3042814047029,106.1394598932549,-90.83517848855197,-90.00043510210396,88.9968720993193
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248978.323.jpg,34850673,right,1748248978.323,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.323.json,1748248978.323,0.0,-1.072961788366336,-105.303846302599,106.1392423422029,-90.83539603960396,-90.00043510210396,88.92703821163364
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248978.323.jpg,34850673,left,1748248978.323,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.323.json,1748248978.323,0.0,-1.072961788366336,-105.303846302599,106.1392423422029,-90.83539603960396,-90.00043510210396,88.92703821163364
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248978.452.jpg,30779426,left,1748248978.452,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.452.json,1748248978.452,0.0,-3.44948948019802,-105.2866597694925,106.12684193224,-90.84061726485149,-90.0,86.55181582611387
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248978.452.jpg,30779426,right,1748248978.452,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.452.json,1748248978.452,0.0,-3.44948948019802,-105.2866597694925,106.12684193224,-90.84061726485149,-90.0,86.55181582611387
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248978.456.jpg,38007749,right,1748248978.456,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.456.json,1748248978.456,0.0,-3.53955561571782,-105.2860071163366,106.125971728032,-90.84083481590346,-90.00087020420793,86.46044438428218
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248978.456.jpg,38007749,left,1748248978.456,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.456.json,1748248978.456,0.0,-3.53955561571782,-105.2860071163366,106.125971728032,-90.84083481590346,-90.00087020420793,86.46044438428218
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248978.461.jpg,34850673,right,1748248978.461,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.456.json,1748248978.456,0.004999876022338867,-3.53955561571782,-105.2860071163366,106.125971728032,-90.84083481590346,-90.00087020420793,86.46044438428218
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248978.461.jpg,34850673,left,1748248978.461,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.456.json,1748248978.456,0.004999876022338867,-3.53955561571782,-105.2860071163366,106.125971728032,-90.84083481590346,-90.00087020420793,86.46044438428218
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248978.589.jpg,30779426,right,1748248978.589,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.589.json,1748248978.589,0.0,-5.93522780012376,-105.2679503790223,106.1133537670173,-90.84496828589108,-90.00021755105197,84.06107383199257
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248978.589.jpg,30779426,left,1748248978.589,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.589.json,1748248978.589,0.0,-5.93522780012376,-105.2679503790223,106.1133537670173,-90.84496828589108,-90.00021755105197,84.06107383199257
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248978.595.jpg,34850673,left,1748248978.595,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.595.json,1748248978.595,0.0,-6.09860864016089,-105.2670801748143,106.1120484607054,-90.84540338799505,-90.00043510210396,83.90117380878714
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248978.595.jpg,34850673,right,1748248978.595,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.595.json,1748248978.595,0.0,-6.09860864016089,-105.2670801748143,106.1120484607054,-90.84540338799505,-90.00043510210396,83.90117380878714
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248978.600.jpg,38007749,left,1748248978.6,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.600.json,1748248978.6,0.0,-6.04422087716584,-105.2672977258663,106.1124835628094,-90.84540338799505,-90.00043510210396,83.95577912283416
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248978.600.jpg,38007749,right,1748248978.6,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.600.json,1748248978.6,0.0,-6.04422087716584,-105.2672977258663,106.1124835628094,-90.84540338799505,-90.00043510210396,83.95577912283416
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248978.727.jpg,30779426,right,1748248978.727,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.727.json,1748248978.727,0.0,-8.380719175433168,-105.248153233292,106.1000831528465,-90.8504070621906,-90.00065265315594,81.62145633508663
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248978.727.jpg,30779426,left,1748248978.727,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.727.json,1748248978.727,0.0,-8.380719175433168,-105.248153233292,106.1000831528465,-90.8504070621906,-90.00065265315594,81.62145633508663
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248978.734.jpg,38007749,left,1748248978.734,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.734.json,1748248978.734,0.0,-8.487319190903465,-105.247500580136,106.0994304996906,-90.85062461324257,-90.00021755105197,81.51420366646039
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248978.734.jpg,38007749,right,1748248978.734,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.734.json,1748248978.734,0.0,-8.487319190903465,-105.247500580136,106.0994304996906,-90.85062461324257,-90.00021755105197,81.51420366646039
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248978.739.jpg,34850673,left,1748248978.739,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.739.json,1748248978.739,0.0,-8.522997563428218,-105.247283029084,106.0994304996906,-90.85062461324257,-90.0,81.47830774288364
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248978.739.jpg,34850673,right,1748248978.739,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.739.json,1748248978.739,0.0,-8.522997563428218,-105.247283029084,106.0994304996906,-90.85062461324257,-90.0,81.47830774288364
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248978.865.jpg,30779426,right,1748248978.865,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.865.json,1748248978.865,0.0,-10.80967667079208,-105.2300964959777,106.0861598855198,-90.85606338954207,-90.00043510210396,79.18553720606435
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248978.865.jpg,30779426,left,1748248978.865,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248978.865.json,1748248978.865,0.0,-10.80967667079208,-105.2300964959777,106.0861598855198,-90.85606338954207,-90.00043510210396,79.18553720606435
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248978.870.jpg,38007749,right,1748248978.87,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.870.json,1748248978.87,0.0,-10.97175220451732,-105.2287911896658,106.0852896813118,-90.85606338954207,-90.00043510210396,79.024549427599
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248978.870.jpg,38007749,left,1748248978.87,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248978.870.json,1748248978.87,0.0,-10.97175220451732,-105.2287911896658,106.0852896813118,-90.85606338954207,-90.00043510210396,79.024549427599
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248978.875.jpg,34850673,left,1748248978.875,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.875.json,1748248978.875,0.0,-11.04419670482673,-105.2283560875618,106.0848545792079,-90.85628094059406,-90.00021755105197,78.95362778465346
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248978.875.jpg,34850673,right,1748248978.875,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248978.875.json,1748248978.875,0.0,-11.04419670482673,-105.2283560875618,106.0848545792079,-90.85628094059406,-90.00021755105197,78.95362778465346
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248979.000.jpg,30779426,left,1748248979.0,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.000.json,1748248979.0,0.0,-13.31390683013614,-105.2116046565594,106.072889271349,-90.8612846147896,-90.00065265315594,76.68522296565594
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248979.000.jpg,30779426,right,1748248979.0,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.000.json,1748248979.0,0.0,-13.31390683013614,-105.2116046565594,106.072889271349,-90.8612846147896,-90.00065265315594,76.68522296565594
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248979.008.jpg,38007749,left,1748248979.008,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.008.json,1748248979.008,0.0,-13.47619991491336,-105.2100817991955,106.072019067141,-90.86171971689356,-90.00043510210396,76.5231474319307
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248979.008.jpg,38007749,right,1748248979.008,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.008.json,1748248979.008,0.0,-13.47619991491336,-105.2100817991955,106.072019067141,-90.86171971689356,-90.00043510210396,76.5231474319307
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248979.013.jpg,34850673,right,1748248979.013,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.013.json,1748248979.013,0.0,-13.52993502475247,-105.2096466970916,106.071801516089,-90.86171971689356,-90.00065265315594,76.46941232209159
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248979.013.jpg,34850673,left,1748248979.013,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.013.json,1748248979.013,0.0,-13.52993502475247,-105.2096466970916,106.071801516089,-90.86171971689356,-90.00065265315594,76.46941232209159
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248979.138.jpg,30779426,right,1748248979.138,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.138.json,1748248979.138,0.0,-15.81378596844059,-105.1915899597772,106.0594011061262,-90.86650584003714,-90.00021755105197,74.18795443997524
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248979.138.jpg,30779426,left,1748248979.138,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.138.json,1748248979.138,0.0,-15.81378596844059,-105.1915899597772,106.0594011061262,-90.86650584003714,-90.00021755105197,74.18795443997524
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248979.146.jpg,38007749,right,1748248979.146,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.146.json,1748248979.146,0.0,-15.93844272122524,-105.1907197555693,106.0589660040223,-90.86628828898515,-90.00021755105197,74.05894666615097
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248979.146.jpg,38007749,left,1748248979.146,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.146.json,1748248979.146,0.0,-15.93844272122524,-105.1907197555693,106.0589660040223,-90.86628828898515,-90.00021755105197,74.05894666615097
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248979.151.jpg,34850673,left,1748248979.151,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.151.json,1748248979.151,0.0,-15.97433864480198,-105.1905022045173,106.0587484529703,-90.8667233910891,-90.00065265315594,74.02326829362623
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248979.151.jpg,34850673,right,1748248979.151,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.151.json,1748248979.151,0.0,-15.97433864480198,-105.1905022045173,106.0587484529703,-90.8667233910891,-90.00065265315594,74.02326829362623
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248979.277.jpg,30779426,left,1748248979.277,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.277.json,1748248979.277,0.0,-18.3010471457302,-105.1730981203589,106.0461304919554,-90.87194461633663,-90.00065265315594,71.6978650990099
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248979.277.jpg,30779426,right,1748248979.277,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.277.json,1748248979.277,0.0,-18.3010471457302,-105.1730981203589,106.0461304919554,-90.87194461633663,-90.00065265315594,71.6978650990099
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248979.284.jpg,38007749,right,1748248979.284,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.284.json,1748248979.284,0.0,-18.44680635055693,-105.172227916151,106.0454778387995,-90.87281482054455,-90.00021755105197,71.55341120049505
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248979.284.jpg,38007749,left,1748248979.284,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.284.json,1748248979.284,0.0,-18.44680635055693,-105.172227916151,106.0454778387995,-90.87281482054455,-90.00021755105197,71.55341120049505
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248979.289.jpg,34850673,right,1748248979.289,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.289.json,1748248979.289,0.0,-18.500759011448,-105.171792814047,106.0448251856435,-90.87259726949257,-90.00043510210396,71.5001111927599
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248979.289.jpg,34850673,left,1748248979.289,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.289.json,1748248979.289,0.0,-18.500759011448,-105.171792814047,106.0448251856435,-90.87259726949257,-90.00043510210396,71.5001111927599
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248979.414.jpg,30779426,right,1748248979.414,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.414.json,1748248979.414,0.0,-20.8002736308787,-105.1543887298886,106.0317721225247,-90.87716584158416,-90.00065265315594,69.19537534808168
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248979.414.jpg,30779426,left,1748248979.414,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.414.json,1748248979.414,0.0,-20.8002736308787,-105.1543887298886,106.0317721225247,-90.87716584158416,-90.00065265315594,69.19537534808168
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248979.423.jpg,38007749,left,1748248979.423,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.423.json,1748248979.423,0.0,-20.94276956992574,-105.1537360767326,106.0311194693688,-90.87738339263613,-90.00021755105197,69.05505491955445
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248979.423.jpg,38007749,right,1748248979.423,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.423.json,1748248979.423,0.0,-20.94276956992574,-105.1537360767326,106.0311194693688,-90.87738339263613,-90.00021755105197,69.05505491955445
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248979.428.jpg,34850673,left,1748248979.428,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.428.json,1748248979.428,0.0,-20.99672223081683,-105.1533009746287,106.0309019183168,-90.87738339263613,-90.0,69.00306021813118
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248979.428.jpg,34850673,right,1748248979.428,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.428.json,1748248979.428,0.0,-20.99672223081683,-105.1533009746287,106.0309019183168,-90.87738339263613,-90.0,69.00306021813118
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_left_1748248979.556.jpg,30779426,left,1748248979.556,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.556.json,1748248979.556,0.0,-23.30167562654703,-105.1352442373143,106.017848855198,-90.88238706683168,-90.00043510210396,66.69919457766089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/top/zed_30779426_right_1748248979.556.jpg,30779426,right,1748248979.556,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_30779426_1748248979.556.json,1748248979.556,0.0,-23.30167562654703,-105.1352442373143,106.017848855198,-90.88238706683168,-90.00043510210396,66.69919457766089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_left_1748248979.560.jpg,38007749,left,1748248979.56,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.560.json,1748248979.56,0.0,-23.39174176206683,-105.1343740331064,106.017631304146,-90.88282216893565,-90.00065265315594,66.6110864016089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/left/zed_38007749_right_1748248979.560.jpg,38007749,right,1748248979.56,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_38007749_1748248979.560.json,1748248979.56,0.0,-23.39174176206683,-105.1343740331064,106.017631304146,-90.88282216893565,-90.00065265315594,66.6110864016089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_left_1748248979.565.jpg,34850673,left,1748248979.565,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.565.json,1748248979.565,0.0,-23.48159034653465,-105.1335038288985,106.01697865099,-90.8830397199876,-90.00021755105197,66.52341332766089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/right/zed_34850673_right_1748248979.565.jpg,34850673,right,1748248979.565,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_2nd_250526/joint/joint_34850673_1748248979.565.json,1748248979.565,0.0,-23.48159034653465,-105.1335038288985,106.01697865099,-90.8830397199876,-90.00021755105197,66.52341332766089
