image_path,image_timestamp,time_difference_s,joint_timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200830.726.jpg,1747200830.726,0.03430008888244629,1747200830.725,22.2,35.73,-12.68,26.64,62.09,-47.0,186.39
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200830.731.jpg,1747200830.731,0.039299964904785156,1747200830.725,22.2,35.73,-12.68,26.64,62.09,-47.0,186.39
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200830.731.jpg,1747200830.731,0.039299964904785156,1747200830.725,22.2,35.73,-12.68,26.64,62.09,-47.0,186.39
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200830.756.jpg,1747200830.756,0.03670001029968262,1747200830.826,22.11,35.63,-13.07,26.54,62.57,-46.84,186.41
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200830.756.jpg,1747200830.756,0.03670001029968262,1747200830.826,22.11,35.63,-13.07,26.54,62.57,-46.84,186.41
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200831.073.jpg,1747200831.073,0.025299787521362305,1747200831.081,22.05,35.55,-13.37,26.46,62.94,-46.71,186.43
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200831.073.jpg,1747200831.073,0.025299787521362305,1747200831.081,22.05,35.55,-13.37,26.46,62.94,-46.71,186.43
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200831.081.jpg,1747200831.081,0.033299922943115234,1747200831.081,22.05,35.55,-13.37,26.46,62.94,-46.71,186.43
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200831.081.jpg,1747200831.081,0.033299922943115234,1747200831.081,22.05,35.55,-13.37,26.46,62.94,-46.71,186.43
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200831.353.jpg,1747200831.353,0.04829978942871094,1747200831.338,21.92,35.39,-13.97,26.29,63.67,-46.46,186.43
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200831.353.jpg,1747200831.353,0.04829978942871094,1747200831.338,21.92,35.39,-13.97,26.29,63.67,-46.46,186.43
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200831.407.jpg,1747200831.407,0.0176999568939209,1747200831.458,21.9,35.38,-14.03,26.28,63.74,-46.44,186.43
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200831.407.jpg,1747200831.407,0.0176999568939209,1747200831.458,21.9,35.38,-14.03,26.28,63.74,-46.44,186.43
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200831.458.jpg,1747200831.458,0.033299922943115234,1747200831.458,21.9,35.38,-14.03,26.28,63.74,-46.44,186.43
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200831.458.jpg,1747200831.458,0.033299922943115234,1747200831.458,21.9,35.38,-14.03,26.28,63.74,-46.44,186.43
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200831.472.jpg,1747200831.472,0.047299861907958984,1747200831.458,21.9,35.38,-14.03,26.28,63.74,-46.44,186.43
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200831.472.jpg,1747200831.472,0.047299861907958984,1747200831.458,21.9,35.38,-14.03,26.28,63.74,-46.44,186.43
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200831.774.jpg,1747200831.774,0.02129983901977539,1747200831.786,21.76,35.21,-14.69,26.1,64.55,-46.16,186.42
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200831.774.jpg,1747200831.774,0.02129983901977539,1747200831.786,21.76,35.21,-14.69,26.1,64.55,-46.16,186.42
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200831.788.jpg,1747200831.788,0.03530001640319824,1747200831.786,21.76,35.21,-14.69,26.1,64.55,-46.16,186.42
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200831.788.jpg,1747200831.788,0.03530001640319824,1747200831.786,21.76,35.21,-14.69,26.1,64.55,-46.16,186.42
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200831.797.jpg,1747200831.797,0.04429984092712402,1747200831.786,21.76,35.21,-14.69,26.1,64.55,-46.16,186.42
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200831.797.jpg,1747200831.797,0.04429984092712402,1747200831.786,21.76,35.21,-14.69,26.1,64.55,-46.16,186.42
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200832.099.jpg,1747200832.099,0.021700143814086914,1747200832.154,21.64,35.06,-15.26,25.95,65.24,-45.92,186.39
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200832.099.jpg,1747200832.099,0.021700143814086914,1747200832.154,21.64,35.06,-15.26,25.95,65.24,-45.92,186.39
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200832.138.jpg,1747200832.138,0.017299890518188477,1747200832.154,21.64,35.06,-15.26,25.95,65.24,-45.92,186.39
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200832.138.jpg,1747200832.138,0.017299890518188477,1747200832.154,21.64,35.06,-15.26,25.95,65.24,-45.92,186.39
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200832.154.jpg,1747200832.154,0.033299922943115234,1747200832.154,21.64,35.06,-15.26,25.95,65.24,-45.92,186.39
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200832.154.jpg,1747200832.154,0.033299922943115234,1747200832.154,21.64,35.06,-15.26,25.95,65.24,-45.92,186.39
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200832.374.jpg,1747200832.374,0.0457000732421875,1747200832.453,21.52,34.92,-15.8,25.8,65.9,-45.7,186.34
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200832.374.jpg,1747200832.374,0.0457000732421875,1747200832.453,21.52,34.92,-15.8,25.8,65.9,-45.7,186.34
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200832.439.jpg,1747200832.439,0.019299745559692383,1747200832.453,21.52,34.92,-15.8,25.8,65.9,-45.7,186.34
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200832.439.jpg,1747200832.439,0.019299745559692383,1747200832.453,21.52,34.92,-15.8,25.8,65.9,-45.7,186.34
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200832.446.jpg,1747200832.446,0.02629995346069336,1747200832.453,21.52,34.92,-15.8,25.8,65.9,-45.7,186.34
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200832.446.jpg,1747200832.446,0.02629995346069336,1747200832.453,21.52,34.92,-15.8,25.8,65.9,-45.7,186.34
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200832.825.jpg,1747200832.825,0.033299922943115234,1747200832.825,21.38,34.75,-16.43,25.63,66.67,-45.43,186.26
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200832.825.jpg,1747200832.825,0.033299922943115234,1747200832.825,21.38,34.75,-16.43,25.63,66.67,-45.43,186.26
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200833.165.jpg,1747200833.165,0.04829978942871094,1747200833.15,21.22,34.57,-17.15,25.44,67.55,-45.13,186.15
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200833.165.jpg,1747200833.165,0.04829978942871094,1747200833.15,21.22,34.57,-17.15,25.44,67.55,-45.13,186.15
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200833.281.jpg,1747200833.281,0.03170013427734375,1747200833.346,21.13,34.45,-17.6,25.32,68.1,-44.95,186.06
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200833.281.jpg,1747200833.281,0.03170013427734375,1747200833.346,21.13,34.45,-17.6,25.32,68.1,-44.95,186.06
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200833.509.jpg,1747200833.509,0.014699935913085938,1747200833.557,21.07,34.39,-17.84,25.25,68.39,-44.85,186.01
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200833.509.jpg,1747200833.509,0.014699935913085938,1747200833.557,21.07,34.39,-17.84,25.25,68.39,-44.85,186.01
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200833.572.jpg,1747200833.572,0.04830002784729004,1747200833.557,21.07,34.39,-17.84,25.25,68.39,-44.85,186.01
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200833.572.jpg,1747200833.572,0.04830002784729004,1747200833.557,21.07,34.39,-17.84,25.25,68.39,-44.85,186.01
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200833.606.jpg,1747200833.606,0.0327000617980957,1747200833.672,21.0,34.3,-18.17,25.16,68.79,-44.71,185.94
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200833.606.jpg,1747200833.606,0.0327000617980957,1747200833.672,21.0,34.3,-18.17,25.16,68.79,-44.71,185.94
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200833.625.jpg,1747200833.625,0.013700008392333984,1747200833.672,21.0,34.3,-18.17,25.16,68.79,-44.71,185.94
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200833.625.jpg,1747200833.625,0.013700008392333984,1747200833.672,21.0,34.3,-18.17,25.16,68.79,-44.71,185.94
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200833.824.jpg,1747200833.824,0.03170013427734375,1747200833.889,20.94,34.23,-18.44,25.09,69.12,-44.59,185.87
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200833.824.jpg,1747200833.824,0.03170013427734375,1747200833.889,20.94,34.23,-18.44,25.09,69.12,-44.59,185.87
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200833.864.jpg,1747200833.864,0.008300065994262695,1747200833.889,20.94,34.23,-18.44,25.09,69.12,-44.59,185.87
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200833.864.jpg,1747200833.864,0.008300065994262695,1747200833.889,20.94,34.23,-18.44,25.09,69.12,-44.59,185.87
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200833.883.jpg,1747200833.883,0.027299880981445312,1747200833.889,20.94,34.23,-18.44,25.09,69.12,-44.59,185.87
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200833.883.jpg,1747200833.883,0.027299880981445312,1747200833.889,20.94,34.23,-18.44,25.09,69.12,-44.59,185.87
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200834.178.jpg,1747200834.178,0.010299921035766602,1747200834.201,20.82,34.08,-19.01,24.94,69.82,-44.36,185.72
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200834.178.jpg,1747200834.178,0.010299921035766602,1747200834.201,20.82,34.08,-19.01,24.94,69.82,-44.36,185.72
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200834.195.jpg,1747200834.195,0.027299880981445312,1747200834.201,20.82,34.08,-19.01,24.94,69.82,-44.36,185.72
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200834.195.jpg,1747200834.195,0.027299880981445312,1747200834.201,20.82,34.08,-19.01,24.94,69.82,-44.36,185.72
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200834.201.jpg,1747200834.201,0.033299922943115234,1747200834.201,20.82,34.08,-19.01,24.94,69.82,-44.36,185.72
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200834.201.jpg,1747200834.201,0.033299922943115234,1747200834.201,20.82,34.08,-19.01,24.94,69.82,-44.36,185.72
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200834.389.jpg,1747200834.389,0.027700185775756836,1747200834.45,20.7,33.94,-19.58,24.78,70.52,-44.12,185.55
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200834.389.jpg,1747200834.389,0.027700185775756836,1747200834.45,20.7,33.94,-19.58,24.78,70.52,-44.12,185.55
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200834.421.jpg,1747200834.421,0.00429987907409668,1747200834.45,20.7,33.94,-19.58,24.78,70.52,-44.12,185.55
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200834.421.jpg,1747200834.421,0.00429987907409668,1747200834.45,20.7,33.94,-19.58,24.78,70.52,-44.12,185.55
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200834.458.jpg,1747200834.458,0.04129981994628906,1747200834.45,20.7,33.94,-19.58,24.78,70.52,-44.12,185.55
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200834.458.jpg,1747200834.458,0.04129981994628906,1747200834.45,20.7,33.94,-19.58,24.78,70.52,-44.12,185.55
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200834.493.jpg,1747200834.493,0.0327000617980957,1747200834.559,20.65,33.88,-19.79,24.73,70.77,-44.03,185.49
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200834.493.jpg,1747200834.493,0.0327000617980957,1747200834.559,20.65,33.88,-19.79,24.73,70.77,-44.03,185.49
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200834.662.jpg,1747200834.662,0.03529977798461914,1747200834.66,20.62,33.84,-19.94,24.69,70.96,-43.97,185.44
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200834.662.jpg,1747200834.662,0.03529977798461914,1747200834.66,20.62,33.84,-19.94,24.69,70.96,-43.97,185.44
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200834.735.jpg,1747200834.735,0.003299713134765625,1747200834.765,20.59,33.81,-20.06,24.65,71.1,-43.92,185.4
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200834.735.jpg,1747200834.735,0.003299713134765625,1747200834.765,20.59,33.81,-20.06,24.65,71.1,-43.92,185.4
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200834.758.jpg,1747200834.758,0.026299715042114258,1747200834.765,20.59,33.81,-20.06,24.65,71.1,-43.92,185.4
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200834.758.jpg,1747200834.758,0.026299715042114258,1747200834.765,20.59,33.81,-20.06,24.65,71.1,-43.92,185.4
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200834.969.jpg,1747200834.969,0.0013000965118408203,1747200835.001,20.49,33.69,-20.51,24.53,71.65,-43.73,185.24
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200834.969.jpg,1747200834.969,0.0013000965118408203,1747200835.001,20.49,33.69,-20.51,24.53,71.65,-43.73,185.24
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200835.055.jpg,1747200835.055,0.02870011329650879,1747200835.117,20.47,33.67,-20.6,24.51,71.76,-43.69,185.21
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200835.055.jpg,1747200835.055,0.02870011329650879,1747200835.117,20.47,33.67,-20.6,24.51,71.76,-43.69,185.21
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200835.077.jpg,1747200835.077,0.006700277328491211,1747200835.117,20.47,33.67,-20.6,24.51,71.76,-43.69,185.21
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200835.077.jpg,1747200835.077,0.006700277328491211,1747200835.117,20.47,33.67,-20.6,24.51,71.76,-43.69,185.21
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200835.104.jpg,1747200835.104,0.020299911499023438,1747200835.117,20.47,33.67,-20.6,24.51,71.76,-43.69,185.21
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200835.104.jpg,1747200835.104,0.020299911499023438,1747200835.117,20.47,33.67,-20.6,24.51,71.76,-43.69,185.21
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200835.313.jpg,1747200835.313,0.0032999515533447266,1747200835.343,20.36,33.54,-21.11,24.37,72.38,-43.48,185.01
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200835.313.jpg,1747200835.313,0.0032999515533447266,1747200835.343,20.36,33.54,-21.11,24.37,72.38,-43.48,185.01
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200835.599.jpg,1747200835.599,0.005700111389160156,1747200835.638,20.39,33.57,-21.0,24.4,72.25,-43.52,185.06
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200835.599.jpg,1747200835.599,0.005700111389160156,1747200835.638,20.39,33.57,-21.0,24.4,72.25,-43.52,185.06
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200835.704.jpg,1747200835.704,0.00970005989074707,1747200835.747,20.41,33.6,-20.88,24.43,72.11,-43.57,185.1
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200835.704.jpg,1747200835.704,0.00970005989074707,1747200835.747,20.41,33.6,-20.88,24.43,72.11,-43.57,185.1
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200835.721.jpg,1747200835.721,0.007299900054931641,1747200835.747,20.41,33.6,-20.88,24.43,72.11,-43.57,185.1
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200835.721.jpg,1747200835.721,0.007299900054931641,1747200835.747,20.41,33.6,-20.88,24.43,72.11,-43.57,185.1
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200835.749.jpg,1747200835.749,0.03530001640319824,1747200835.747,20.41,33.6,-20.88,24.43,72.11,-43.57,185.1
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200835.749.jpg,1747200835.749,0.03530001640319824,1747200835.747,20.41,33.6,-20.88,24.43,72.11,-43.57,185.1
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200835.989.jpg,1747200835.989,0.0046999454498291016,1747200836.027,20.51,33.71,-20.43,24.55,71.56,-43.76,185.27
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200835.989.jpg,1747200835.989,0.0046999454498291016,1747200836.027,20.51,33.71,-20.43,24.55,71.56,-43.76,185.27
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200836.027.jpg,1747200836.027,0.033299922943115234,1747200836.027,20.51,33.71,-20.43,24.55,71.56,-43.76,185.27
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200836.027.jpg,1747200836.027,0.033299922943115234,1747200836.027,20.51,33.71,-20.43,24.55,71.56,-43.76,185.27
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200836.265.jpg,1747200836.265,0.03970003128051758,1747200836.338,20.63,33.86,-19.86,24.71,70.86,-44.0,185.46
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200836.265.jpg,1747200836.265,0.03970003128051758,1747200836.338,20.63,33.86,-19.86,24.71,70.86,-44.0,185.46
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200836.338.jpg,1747200836.338,0.033299922943115234,1747200836.338,20.63,33.86,-19.86,24.71,70.86,-44.0,185.46
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200836.338.jpg,1747200836.338,0.033299922943115234,1747200836.338,20.63,33.86,-19.86,24.71,70.86,-44.0,185.46
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200836.401.jpg,1747200836.401,0.02670001983642578,1747200836.461,20.71,33.96,-19.5,24.8,70.42,-44.15,185.58
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200836.401.jpg,1747200836.401,0.02670001983642578,1747200836.461,20.71,33.96,-19.5,24.8,70.42,-44.15,185.58
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200836.678.jpg,1747200836.678,0.033299922943115234,1747200836.678,20.77,34.02,-19.26,24.87,70.13,-44.25,185.65
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200836.678.jpg,1747200836.678,0.033299922943115234,1747200836.678,20.77,34.02,-19.26,24.87,70.13,-44.25,185.65
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200836.688.jpg,1747200836.688,0.04329991340637207,1747200836.678,20.77,34.02,-19.26,24.87,70.13,-44.25,185.65
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200836.688.jpg,1747200836.688,0.04329991340637207,1747200836.678,20.77,34.02,-19.26,24.87,70.13,-44.25,185.65
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200836.866.jpg,1747200836.866,0.007700204849243164,1747200836.907,20.89,34.17,-18.69,25.02,69.43,-44.49,185.81
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200836.866.jpg,1747200836.866,0.007700204849243164,1747200836.907,20.89,34.17,-18.69,25.02,69.43,-44.49,185.81
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200836.953.jpg,1747200836.953,0.02670001983642578,1747200837.013,20.89,34.17,-18.69,25.02,69.43,-44.49,185.81
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200836.953.jpg,1747200836.953,0.02670001983642578,1747200837.013,20.89,34.17,-18.69,25.02,69.43,-44.49,185.81
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200836.975.jpg,1747200836.975,0.004700183868408203,1747200837.013,20.89,34.17,-18.69,25.02,69.43,-44.49,185.81
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200836.975.jpg,1747200836.975,0.004700183868408203,1747200837.013,20.89,34.17,-18.69,25.02,69.43,-44.49,185.81
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200837.014.jpg,1747200837.014,0.03429985046386719,1747200837.013,20.89,34.17,-18.69,25.02,69.43,-44.49,185.81
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200837.014.jpg,1747200837.014,0.03429985046386719,1747200837.013,20.89,34.17,-18.69,25.02,69.43,-44.49,185.81
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200837.218.jpg,1747200837.218,0.007700204849243164,1747200837.259,21.01,34.31,-18.15,25.17,68.77,-44.71,185.94
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200837.218.jpg,1747200837.218,0.007700204849243164,1747200837.259,21.01,34.31,-18.15,25.17,68.77,-44.71,185.94
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200837.323.jpg,1747200837.323,0.03770017623901367,1747200837.394,21.08,34.39,-17.82,25.26,68.37,-44.85,186.02
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200837.323.jpg,1747200837.323,0.03770017623901367,1747200837.394,21.08,34.39,-17.82,25.26,68.37,-44.85,186.02
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200837.604.jpg,1747200837.604,0.005699872970581055,1747200837.643,21.13,34.46,-17.58,25.32,68.08,-44.95,186.07
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200837.604.jpg,1747200837.604,0.005699872970581055,1747200837.643,21.13,34.46,-17.58,25.32,68.08,-44.95,186.07
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200837.637.jpg,1747200837.637,0.027300119400024414,1747200837.643,21.13,34.46,-17.58,25.32,68.08,-44.95,186.07
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200837.637.jpg,1747200837.637,0.027300119400024414,1747200837.643,21.13,34.46,-17.58,25.32,68.08,-44.95,186.07
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200837.643.jpg,1747200837.643,0.033299922943115234,1747200837.643,21.13,34.46,-17.58,25.32,68.08,-44.95,186.07
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200837.643.jpg,1747200837.643,0.033299922943115234,1747200837.643,21.13,34.46,-17.58,25.32,68.08,-44.95,186.07
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200837.949.jpg,1747200837.949,0.004700183868408203,1747200837.987,21.3,34.66,-16.8,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_left_1747200837.949.jpg,1747200837.949,0.004700183868408203,1747200837.987,21.3,34.66,-16.8,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200837.957.jpg,1747200837.957,0.0032999515533447266,1747200837.987,21.3,34.66,-16.8,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200837.957.jpg,1747200837.957,0.0032999515533447266,1747200837.987,21.3,34.66,-16.8,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200837.972.jpg,1747200837.972,0.01829981803894043,1747200837.987,21.3,34.66,-16.8,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200837.972.jpg,1747200837.972,0.01829981803894043,1747200837.987,21.3,34.66,-16.8,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200838.176.jpg,1747200838.176,0.0023000240325927734,1747200838.207,21.38,34.75,-16.44,25.63,66.69,-45.43,186.26
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200838.176.jpg,1747200838.176,0.0023000240325927734,1747200838.207,21.38,34.75,-16.44,25.63,66.69,-45.43,186.26
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200838.267.jpg,1747200838.267,0.04870009422302246,1747200838.349,21.45,34.84,-16.12,25.72,66.29,-45.57,186.3
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200838.267.jpg,1747200838.267,0.04870009422302246,1747200838.349,21.45,34.84,-16.12,25.72,66.29,-45.57,186.3
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_left_1747200838.274.jpg,1747200838.274,0.041700124740600586,1747200838.349,21.45,34.84,-16.12,25.72,66.29,-45.57,186.3
../dataset/Meca_insertion/Meca_1th_hand/front/zed_41182735_right_1747200838.274.jpg,1747200838.274,0.041700124740600586,1747200838.349,21.45,34.84,-16.12,25.72,66.29,-45.57,186.3
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_right_1747200838.466.jpg,1747200838.466,0.04929995536804199,1747200838.45,21.49,34.88,-15.94,25.77,66.07,-45.64,186.32
../dataset/Meca_insertion/Meca_1th_hand/left/zed_44377151_left_1747200838.466.jpg,1747200838.466,0.04929995536804199,1747200838.45,21.49,34.88,-15.94,25.77,66.07,-45.64,186.32
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_left_1747200838.536.jpg,1747200838.536,0.035700082778930664,1747200838.605,21.5,34.9,-15.87,25.78,65.99,-45.67,186.33
../dataset/Meca_insertion/Meca_1th_hand/right/zed_49429257_right_1747200838.536.jpg,1747200838.536,0.035700082778930664,1747200838.605,21.5,34.9,-15.87,25.78,65.99,-45.67,186.33
../dataset/Meca_insertion/Meca_1th_hand/top/zed_49045152_right_1747200838.559.jpg,1747200838.559,0.012700080871582031,1747200838.605,21.5,34.9,-15.87,25.78,65.99,-45.67,186.33
