image_path,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
../dataset/Meca500/image/image203.jpg,0.0,54.340049,5.906069,1.581186,22.178048,-361.581186
../dataset/Meca500/image/image406.jpg,10.275,8.581906,-4.48494,79.725,6.178034,-439.725
../dataset/Meca500/image/image607.jpg,0.0,5.834468,0.634132,16.937205,2.381248,-376.937205
../dataset/Meca500/image/image802.jpg,-75.225,2.772076,0.30123,14.775,72.151694,-525.225
../dataset/Meca500/image/image111.jpg,-90.0,10.201872,-3.438529,0.0,83.236657,-180.0
../dataset/Meca500/image/image290.jpg,90.0,42.723428,-21.382028,0.0,68.658601,-360.0
../dataset/Meca500/image/image295.jpg,90.0,17.732232,-7.593343,0.0,79.861111,-360.0
../dataset/Meca500/image/image888.jpg,0.0,24.492768,2.662051,11.030313,9.996344,-371.030313
../dataset/Meca500/image/image907.jpg,-40.073428,44.76649,-11.666155,0.0,56.899666,-490.073428
../dataset/Meca500/image/image817.jpg,-1.215,0.046265,0.004126,88.78158,1.16803,-451.215
../dataset/Meca500/image/image713.jpg,82.794565,10.921909,-2.029905,0.0,81.107996,-367.205435
../dataset/Meca500/image/image586.jpg,31.277496,65.015673,-19.005945,0.0,43.990272,-418.722504
../dataset/Meca500/image/image805.jpg,-60.225,2.219319,0.241164,29.775,57.764516,-510.225
../dataset/Meca500/image/image619.jpg,-5.949647,60.544161,1.515887,0.0,27.939952,-383.243036
../dataset/Meca500/image/image235.jpg,-90.0,65.854534,-34.144425,0.0,58.289891,-540.0
../dataset/Meca500/image/image467.jpg,10.993199,3.452003,-0.296324,14.845827,15.714458,-382.722765
../dataset/Meca500/image/image811.jpg,-31.215,1.150287,0.124997,58.785,29.939716,-481.215
../dataset/Meca500/image/image573.jpg,90.0,6.061673,-1.154209,0.0,85.092535,-360.0
../dataset/Meca500/image/image940.jpg,-85.875,3.164534,0.343877,4.125,82.36659,-535.875
../dataset/Meca500/image/image23.jpg,90.0,43.893484,-22.027597,0.0,68.134113,0.0
../dataset/Meca500/image/image672.jpg,-34.545,1.272999,0.138331,55.455,33.133669,-484.545
../dataset/Meca500/image/image668.jpg,-54.045,1.991584,0.216417,35.955,51.836999,-504.045
../dataset/Meca500/image/image881.jpg,10.513277,3.301302,-0.283388,15.017765,15.028425,-382.550827
../dataset/Meca500/image/image882.jpg,5.504098,1.728356,-0.148364,16.812375,7.867948,-380.756217
../dataset/Meca500/image/image177.jpg,41.854758,40.686869,-10.188266,0.0,59.501397,-408.145242
../dataset/Meca500/image/image134.jpg,26.115,21.811823,-11.398949,-63.885,15.702127,-296.115
../dataset/Meca500/image/image312.jpg,34.140026,58.355225,-16.58883,0.0,48.233605,-415.859974
../dataset/Meca500/image/image307.jpg,47.264809,48.423718,-13.816395,0.0,55.392677,-402.735191
../dataset/Meca500/image/image427.jpg,90.0,50.403795,-25.619608,0.0,65.215812,-360.0
../dataset/Meca500/image/image472.jpg,0.0,14.983635,1.62853,14.040739,6.115338,-374.040739
../dataset/Meca500/image/image702.jpg,90.0,50.733811,-25.801691,0.0,65.06788,-360.0
../dataset/Meca500/image/image691.jpg,60.435,50.476642,-26.379304,29.565,36.337662,-389.565
../dataset/Meca500/image/image819.jpg,9.285,7.755036,-4.052814,80.715,5.582778,-440.715
../dataset/Meca500/image/image868.jpg,43.23005,37.537162,-9.047249,0.0,61.510087,-406.76995
../dataset/Meca500/image/image336.jpg,0.0,26.172615,2.844629,10.498503,10.681947,-370.498503
../dataset/Meca500/image/image186.jpg,31.659812,9.94158,-0.853397,7.441719,45.256783,-390.126873
../dataset/Meca500/image/image897.jpg,-7.382681,60.835498,0.327717,0.0,28.836785,-388.841358
../dataset/Meca500/image/image153.jpg,90.0,37.053156,-18.253503,0.0,71.200347,-360.0
../dataset/Meca500/image/image447.jpg,39.846196,56.254096,-16.277414,0.0,50.023318,-410.153804
../dataset/Meca500/image/image516.jpg,-90.0,41.703379,-20.819225,0.0,69.115846,-540.0
../dataset/Meca500/image/image175.jpg,37.925353,49.686032,-13.448316,0.0,53.762284,-412.074647
../dataset/Meca500/image/image225.jpg,-64.285575,34.987816,-13.362838,0.0,68.375023,-514.285575
../dataset/Meca500/image/image639.jpg,-66.512431,38.46757,-15.60761,0.0,67.14004,-516.512431
../dataset/Meca500/image/image858.jpg,51.698922,43.743492,-12.345441,0.0,58.601949,-398.301078
../dataset/Meca500/image/image244.jpg,-90.0,20.372358,-9.050011,0.0,78.677653,-540.0
../dataset/Meca500/image/image742.jpg,11.833061,3.71573,-0.318963,14.544934,16.915017,-383.023658
../dataset/Meca500/image/image904.jpg,-33.733987,59.285139,-16.925702,0.0,47.640563,-483.733987
../dataset/Meca500/image/image372.jpg,-90.0,71.044783,-37.008102,0.0,55.963319,-540.0
../dataset/Meca500/image/image892.jpg,0.0,43.990992,4.781259,4.857516,17.954241,-364.857516
../dataset/Meca500/image/image8.jpg,44.295,36.996159,-19.334347,0.008756,26.633188,-0.008756
../dataset/Meca500/image/image832.jpg,72.765,60.774929,-31.761231,17.235,43.751303,-377.235
../dataset/Meca500/image/image464.jpg,25.480824,8.0013,-0.686841,9.655429,36.424099,-387.913163
../dataset/Meca500/image/image218.jpg,-45.011381,33.457542,-7.56936,0.0,64.111818,-495.011381
../dataset/Meca500/image/image43.jpg,33.419635,60.005072,-17.186506,0.0,47.181434,-56.580365
../dataset/Meca500/image/image918.jpg,-68.854469,42.127312,-17.968491,0.0,65.841179,-518.854469
../dataset/Meca500/image/image108.jpg,-90.0,26.192637,-12.261301,0.0,76.068665,-180.0
../dataset/Meca500/image/image361.jpg,-57.451432,24.30857,-6.473712,0.0,72.165142,-507.451432
../dataset/Meca500/image/image861.jpg,37.48702,58.744216,-17.060037,0.0,48.315821,-412.51298
../dataset/Meca500/image/image737.jpg,36.818966,11.56162,-0.992463,5.593379,52.631644,-391.975213
../dataset/Meca500/image/image127.jpg,-12.375,0.456025,0.049554,-77.625,11.869421,-257.625
../dataset/Meca500/image/image461.jpg,40.478367,12.710718,-1.091103,4.282347,57.862651,-393.286245
../dataset/Meca500/image/image64.jpg,0.0,17.503405,1.902396,13.243024,7.143743,-13.243024
../dataset/Meca500/image/image299.jpg,85.182165,8.401787,-1.237853,0.0,82.836066,-364.817835
../dataset/Meca500/image/image458.jpg,51.311527,19.028884,-2.342414,0.0,73.313529,-398.688473
../dataset/Meca500/image/image392.jpg,-59.205,2.181732,0.23708,30.795,56.786188,-509.205
../dataset/Meca500/image/image393.jpg,-54.225,1.998217,0.217138,35.775,52.009646,-504.225
../dataset/Meca500/image/image649.jpg,-90.0,61.864343,-31.94287,0.0,60.078527,-540.0
../dataset/Meca500/image/image508.jpg,-85.824645,68.645441,-35.075198,0.0,56.429758,-535.824645
../dataset/Meca500/image/image926.jpg,-90.0,68.194646,-35.435563,0.0,57.240916,-540.0
../dataset/Meca500/image/image723.jpg,35.440506,60.90432,-17.738939,0.0,46.834619,-414.559494
../dataset/Meca500/image/image984.jpg,90.0,32.072918,-15.505698,0.0,73.43278,-360.0
../dataset/Meca500/image/image77.jpg,-23.171638,64.045405,-12.763365,0.0,38.71796,-90.522877
../dataset/Meca500/image/image565.jpg,90.0,46.053587,-23.219416,0.0,67.165829,-360.0
../dataset/Meca500/image/image550.jpg,43.605,36.419855,-19.033168,46.395,26.218313,-406.395
../dataset/Meca500/image/image399.jpg,-23.715,0.873909,0.094964,66.285,22.746127,-473.715
../dataset/Meca500/image/image598.jpg,39.668499,12.456409,-1.069273,4.572493,56.704969,-392.996099
../dataset/Meca500/image/image627.jpg,-35.6332,54.935543,-15.350011,0.0,50.414468,-485.6332
../dataset/Meca500/image/image978.jpg,90.0,62.074354,-32.058742,0.0,59.984388,-360.0
../dataset/Meca500/image/image503.jpg,-69.507168,43.14724,-18.626441,0.0,65.479201,-519.507168
../dataset/Meca500/image/image93.jpg,-70.46702,44.647134,-19.594015,0.0,64.946881,-160.46702
../dataset/Meca500/image/image966.jpg,42.615,35.592986,-18.601043,47.385,25.623057,-407.385
../dataset/Meca500/image/image585.jpg,35.269963,61.084329,-17.795514,0.0,46.711185,-414.730037
../dataset/Meca500/image/image491.jpg,-37.231158,51.275884,-14.024258,0.0,52.748374,-487.231158
../dataset/Meca500/image/image252.jpg,-67.545,2.489065,0.270476,22.455,64.785459,-517.545
../dataset/Meca500/image/image486.jpg,-21.892144,63.785283,-11.702499,0.0,37.917217,-445.524375
../dataset/Meca500/image/image877.jpg,30.010082,9.423544,-0.808928,8.032758,42.898542,-389.535834
../dataset/Meca500/image/image671.jpg,-39.045,1.438827,0.156351,50.955,37.449822,-489.045
../dataset/Meca500/image/image169.jpg,44.763514,51.063845,-14.646164,0.0,53.582319,-405.236486
../dataset/Meca500/image/image689.jpg,50.445,42.132774,-22.018763,39.555,30.33099,-399.555
../dataset/Meca500/image/image482.jpg,-4.823693,60.315254,2.449449,0.0,27.235298,-378.844354
../dataset/Meca500/image/image201.jpg,0.0,44.320962,4.817122,4.753054,18.088913,-364.753054
../dataset/Meca500/image/image791.jpg,-90.0,43.023442,-21.547559,0.0,68.524117,-540.0
../dataset/Meca500/image/image158.jpg,90.0,10.051864,-3.355764,0.0,83.303899,-360.0
../dataset/Meca500/image/image630.jpg,-42.182209,39.936939,-9.916596,0.0,59.979657,-492.182209
../dataset/Meca500/image/image241.jpg,-90.0,35.373076,-17.326533,0.0,71.953457,-540.0
../dataset/Meca500/image/image344.jpg,-6.256726,60.606591,1.261279,0.0,28.13213,-384.442676
../dataset/Meca500/image/image615.jpg,0.0,45.820825,4.980138,4.278223,18.701059,-364.278223
../dataset/Meca500/image/image385.jpg,-90.0,7.531744,-1.965308,0.0,84.433564,-540.0
../dataset/Meca500/image/image845.jpg,90.0,27.902718,-13.204825,0.0,75.302106,-360.0
../dataset/Meca500/image/image452.jpg,38.213509,49.026093,-13.209245,0.0,54.183152,-411.786491
../dataset/Meca500/image/image217.jpg,-42.83711,38.437078,-9.373254,0.0,60.936175,-492.83711
../dataset/Meca500/image/image176.jpg,39.890056,45.18645,-11.818291,0.0,56.631841,-410.109944
../dataset/Meca500/image/image437.jpg,87.228679,6.241683,-0.558952,0.0,84.317268,-362.771321
../dataset/Meca500/image/image126.jpg,-17.385,0.640645,0.069616,-72.615,16.674738,-252.615
../dataset/Meca500/image/image574.jpg,87.854003,5.581651,-0.351509,0.0,84.769858,-362.145997
../dataset/Meca500/image/image314.jpg,38.292098,48.84611,-13.144045,0.0,54.297935,-411.707902
../dataset/Meca500/image/image229.jpg,-77.070799,54.966406,-26.250924,0.0,61.284518,-527.070799
../dataset/Meca500/image/image119.jpg,-55.395,2.041332,0.221823,-34.605,53.131845,-214.605
../dataset/Meca500/image/image589.jpg,38.148019,49.176079,-13.26358,0.0,54.0875,-411.851981
../dataset/Meca500/image/image301.jpg,75.688614,18.422271,-4.387203,0.0,75.964933,-374.311386
../dataset/Meca500/image/image743.jpg,6.823882,2.142785,-0.183939,16.339544,9.754541,-381.229048
../dataset/Meca500/image/image705.jpg,90.0,35.733093,-17.525169,0.0,71.792076,-360.0
../dataset/Meca500/image/image950.jpg,-37.395,1.378023,0.149744,52.605,35.867233,-487.395
../dataset/Meca500/image/image983.jpg,90.0,37.563181,-18.534905,0.0,70.971724,-360.0
../dataset/Meca500/image/image540.jpg,-6.375,0.234922,0.025528,83.625,6.11455,-456.375
../dataset/Meca500/image/image457.jpg,49.137256,24.008421,-4.146308,0.0,70.137887,-400.862744
../dataset/Meca500/image/image18.jpg,90.0,68.374655,-35.534881,0.0,57.160226,0.0
../dataset/Meca500/image/image921.jpg,-78.779335,57.636218,-27.973205,0.0,60.336988,-528.779335
../dataset/Meca500/image/image120.jpg,-49.395,1.820229,0.197797,-40.605,47.376975,-220.605
../dataset/Meca500/image/image310.jpg,33.536111,62.914417,-18.370695,0.0,45.456278,-416.463889
../dataset/Meca500/image/image537.jpg,-21.885,0.806472,0.087636,68.115,20.990892,-471.885
../dataset/Meca500/image/image12.jpg,64.785,54.109857,-28.278037,0.00483,38.95318,-0.00483
../dataset/Meca500/image/image256.jpg,-46.545,1.715205,0.186384,43.455,44.643411,-496.545
../dataset/Meca500/image/image894.jpg,0.0,53.500125,5.81478,1.847091,21.835247,-361.847091
../dataset/Meca500/image/image611.jpg,0.0,26.322602,2.86093,10.45102,10.743162,-370.45102
../dataset/Meca500/image/image318.jpg,47.670278,27.368109,-5.363393,0.0,67.995285,-402.329722
../dataset/Meca500/image/image529.jpg,-62.895,2.31771,0.251856,27.105,60.325434,-512.895
../dataset/Meca500/image/image47.jpg,42.588247,39.007025,-9.579724,0.0,60.572698,-47.411753
../dataset/Meca500/image/image165.jpg,63.210564,31.592906,-8.526619,0.0,66.933712,-386.789436
../dataset/Meca500/image/image523.jpg,-90.0,7.201728,-1.783225,0.0,84.581497,-540.0
../dataset/Meca500/image/image626.jpg,-33.445831,59.945077,-17.164772,0.0,47.219695,-483.445831
../dataset/Meca500/image/image923.jpg,-84.864794,67.145546,-34.107624,0.0,56.962078,-534.864794
../dataset/Meca500/image/image154.jpg,90.0,31.562894,-15.224296,0.0,73.661402,-360.0
../dataset/Meca500/image/image704.jpg,90.0,40.233308,-20.008126,0.0,69.774817,-360.0
../dataset/Meca500/image/image292.jpg,90.0,32.73295,-15.869865,0.0,73.136915,-360.0
../dataset/Meca500/image/image274.jpg,42.435,35.442646,-18.522474,47.565,25.514829,-407.565
../dataset/Meca500/image/image866.jpg,38.86841,47.526233,-12.665904,0.0,55.139671,-411.13159
../dataset/Meca500/image/image5.jpg,27.795,23.214996,-12.132254,0.011917,16.712258,-0.011917
../dataset/Meca500/image/image374.jpg,-90.0,61.024303,-31.479385,0.0,60.455082,-540.0
../dataset/Meca500/image/image288.jpg,90.0,53.22393,-27.175594,0.0,63.951664,-360.0
../dataset/Meca500/image/image207.jpg,-12.782146,61.933213,-4.149136,0.0,32.215923,-409.935038
../dataset/Meca500/image/image182.jpg,51.15541,16.064399,-1.379219,0.457013,73.125164,-397.111946
../dataset/Meca500/image/image548.jpg,33.105,27.650024,-14.450018,56.895,19.904994,-416.895
../dataset/Meca500/image/image963.jpg,27.615,23.064656,-12.053685,62.385,16.60403,-422.385
../dataset/Meca500/image/image871.jpg,49.569491,23.018513,-3.787703,0.0,70.769189,-400.430509
../dataset/Meca500/image/image629.jpg,-39.99484,44.946473,-11.731356,0.0,56.784884,-489.99484
../dataset/Meca500/image/image440.jpg,73.499981,20.732382,-5.113251,0.0,74.380869,-376.500019
../dataset/Meca500/image/image720.jpg,49.169204,46.413621,-13.184639,0.0,56.771018,-400.830796
../dataset/Meca500/image/image359.jpg,-51.272233,19.118876,-2.375014,0.0,73.256138,-501.272233
../dataset/Meca500/image/image157.jpg,90.0,15.542127,-6.384971,0.0,80.842844,-360.0
../dataset/Meca500/image/image603.jpg,14.652599,4.601101,-0.394964,13.534795,20.945465,-384.033798
../dataset/Meca500/image/image770.jpg,-45.600792,32.107667,-7.080352,0.0,64.972685,-495.600792
../dataset/Meca500/image/image667.jpg,-59.055,2.176204,0.236479,30.945,56.642317,-509.055
../dataset/Meca500/image/image335.jpg,0.0,21.163072,2.300155,12.084437,8.63738,-372.084437
../dataset/Meca500/image/image521.jpg,-90.0,17.192206,-7.295388,0.0,80.103182,-540.0
../dataset/Meca500/image/image404.jpg,0.795,0.686627,-0.35823,89.153112,0.518492,-449.205
../dataset/Meca500/image/image563.jpg,90.0,55.564042,-28.466731,0.0,62.902689,-360.0
../dataset/Meca500/image/image809.jpg,-40.725,1.500735,0.163079,49.275,39.061186,-490.725
../dataset/Meca500/image/image280.jpg,71.955,60.098399,-31.407674,18.045,43.264275,-378.045
../dataset/Meca500/image/image578.jpg,68.923748,25.562615,-6.631351,0.0,71.068736,-381.076252
../dataset/Meca500/image/image205.jpg,-4.260715,60.2008,2.916229,0.0,26.88297,-376.645013
../dataset/Meca500/image/image789.jpg,-90.0,53.523944,-27.341124,0.0,63.81718,-540.0
../dataset/Meca500/image/image189.jpg,17.172186,5.392283,-0.46288,12.632117,24.547142,-384.936475
../dataset/Meca500/image/image454.jpg,42.365581,39.516978,-9.76446,0.0,60.247482,-407.634419
../dataset/Meca500/image/image369.jpg,-82.733923,63.815781,-31.95961,0.0,58.143829,-532.733923
../dataset/Meca500/image/image512.jpg,-90.0,61.684335,-31.843552,0.0,60.159217,-540.0
../dataset/Meca500/image/image180.jpg,48.626434,25.178312,-4.570114,0.0,69.391802,-401.373566
../dataset/Meca500/image/image86.jpg,-48.141807,26.288209,-4.972187,0.0,68.683978,-138.141807
../dataset/Meca500/image/image137.jpg,41.625,34.766116,-18.168917,-48.375,25.027801,-311.625
../dataset/Meca500/image/image354.jpg,-40.361584,44.106551,-11.427085,0.0,57.320534,-490.361584
../dataset/Meca500/image/image726.jpg,35.449828,55.355504,-15.502147,0.0,50.146643,-414.550172
../dataset/Meca500/image/image323.jpg,38.828637,12.192682,-1.046634,4.873386,55.50441,-392.695206
../dataset/Meca500/image/image914.jpg,-56.069246,22.148722,-5.080405,0.0,72.931683,-506.069246
../dataset/Meca500/image/image490.jpg,-35.043789,56.285418,-15.839019,0.0,49.553601,-485.043789
../dataset/Meca500/image/image954.jpg,-17.895,0.659439,0.071658,72.105,17.163902,-467.895
../dataset/Meca500/image/image343.jpg,-1.983216,59.737783,4.80457,0.0,25.457647,-367.747679
../dataset/Meca500/image/image990.jpg,89.247338,4.140382,0.094488,0.0,85.76513,-360.752662
../dataset/Meca500/image/image725.jpg,33.485125,59.855085,-17.132172,0.0,47.277086,-416.514875
../dataset/Meca500/image/image808.jpg,-45.705,1.684251,0.18302,44.295,43.837729,-495.705
../dataset/Meca500/image/image188.jpg,22.15137,6.955809,-0.597095,10.848253,31.664741,-386.720339
../dataset/Meca500/image/image559.jpg,89.51955,74.663243,-39.016249,0.48045,53.872557,-360.48045
../dataset/Meca500/image/image724.jpg,31.272046,65.078901,-19.030931,0.0,43.95203,-418.727954
../dataset/Meca500/image/image969.jpg,58.095,48.522222,-25.357916,31.905,34.930694,-391.905
../dataset/Meca500/image/image855.jpg,65.42762,29.252793,-7.791142,0.0,68.538348,-384.57238
../dataset/Meca500/image/image173.jpg,33.563713,59.675102,-17.066971,0.0,47.391868,-416.436287
../dataset/Meca500/image/image148.jpg,90.0,64.054448,-33.151243,0.0,59.096794,-360.0
../dataset/Meca500/image/image839.jpg,90.0,57.39413,-29.476467,0.0,62.082337,-360.0
../dataset/Meca500/image/image622.jpg,-18.744588,63.145382,-9.09277,0.0,35.947388,-433.228059
../dataset/Meca500/image/image152.jpg,90.0,42.063396,-21.017861,0.0,68.954465,-360.0
../dataset/Meca500/image/image717.jpg,63.381106,31.412897,-8.470043,0.0,67.057146,-386.618894
../dataset/Meca500/image/image308.jpg,43.001238,52.923935,-15.230774,0.0,52.306839,-406.998762
../dataset/Meca500/image/image879.jpg,19.991724,6.277653,-0.538881,11.621977,28.577589,-385.946615
../dataset/Meca500/image/image538.jpg,-16.395,0.604163,0.065652,73.605,15.725185,-466.395
../dataset/Meca500/image/image655.jpg,-90.0,31.352884,-15.108425,0.0,73.755541,-540.0
../dataset/Meca500/image/image735.jpg,46.327408,14.54739,-1.248765,2.186845,66.223686,-395.381747
../dataset/Meca500/image/image253.jpg,-62.055,2.286756,0.248492,27.945,59.519752,-512.055
../dataset/Meca500/image/image142.jpg,68.625,57.31711,-29.954161,-21.375,41.262051,-338.625
../dataset/Meca500/image/image787.jpg,-90.0,63.544424,-32.869841,0.0,59.325417,-540.0
../dataset/Meca500/image/image995.jpg,66.536149,28.082737,-7.423403,0.0,69.340666,-383.463851
../dataset/Meca500/image/image212.jpg,-32.136029,62.944798,-18.251455,0.0,45.306657,-482.136029
../dataset/Meca500/image/image428.jpg,90.0,45.393555,-22.855249,0.0,67.461694,-360.0
../dataset/Meca500/image/image545.jpg,18.615,15.547658,-8.125271,71.385,11.192613,-431.385
../dataset/Meca500/image/image195.jpg,0.0,13.843739,1.504637,14.40161,5.650107,-374.40161
../dataset/Meca500/image/image219.jpg,-47.19875,28.448008,-5.754599,0.0,67.306591,-497.19875
../dataset/Meca500/image/image657.jpg,-90.0,21.362406,-9.596261,0.0,78.233856,-540.0
../dataset/Meca500/image/image869.jpg,45.194753,33.037581,-7.417224,0.0,64.379643,-404.805247
../dataset/Meca500/image/image26.jpg,90.0,27.902718,-13.204825,0.0,75.302106,0.0
../dataset/Meca500/image/image820.jpg,14.265,11.914442,-6.226537,75.735,8.577095,-435.735
../dataset/Meca500/image/image268.jpg,13.455,11.237912,-5.87298,76.545,8.090068,-436.545
../dataset/Meca500/image/image122.jpg,-38.895,1.433299,0.155751,-51.105,37.30595,-231.105
../dataset/Meca500/image/image873.jpg,48.996971,15.385667,-1.320724,1.230436,70.039748,-396.338156
../dataset/Meca500/image/image129.jpg,-1.395,0.05148,0.00555,-88.604832,1.338139,-268.605
../dataset/Meca500/image/image681.jpg,10.455,8.732246,-4.563508,79.545,6.286262,-439.545
../dataset/Meca500/image/image123.jpg,-33.375,1.229884,0.133646,-56.625,32.011469,-236.625
../dataset/Meca500/image/image211.jpg,-29.415569,65.3148,-17.940389,0.0,42.625589,-474.915569
../dataset/Meca500/image/image828.jpg,53.775,44.914063,-23.472277,36.225,32.333214,-396.225
../dataset/Meca500/image/image755.jpg,0.0,52.660202,5.723491,2.112996,21.492445,-362.112996
../dataset/Meca500/image/image583.jpg,44.763514,51.063845,-14.646164,0.0,53.582319,-405.236486
../dataset/Meca500/image/image786.jpg,-90.0,68.524662,-35.617646,0.0,57.092984,-540.0
../dataset/Meca500/image/image644.jpg,-82.522756,63.485805,-31.746744,0.0,58.260939,-532.522756
../dataset/Meca500/image/image616.jpg,0.0,51.820278,5.632202,2.378901,21.149643,-362.378901
../dataset/Meca500/image/image468.jpg,6.014014,1.888476,-0.162109,16.62969,8.596859,-380.938902
../dataset/Meca500/image/image606.jpg,0.022766,0.854842,0.09152,18.507775,0.378516,-378.524088
../dataset/Meca500/image/image474.jpg,0.0,25.002722,2.717476,10.868871,10.204473,-370.868871
../dataset/Meca500/image/image429.jpg,90.0,40.89334,-20.372293,0.0,69.478953,-360.0
../dataset/Meca500/image/image682.jpg,15.435,12.891652,-6.737231,74.565,9.280579,-434.565
../dataset/Meca500/image/image917.jpg,-65.667762,37.147663,-14.756145,0.0,67.608482,-515.667762
../dataset/Meca500/image/image751.jpg,0.0,32.652025,3.548858,8.447235,13.326418,-368.447235
../dataset/Meca500/image/image327.jpg,18.821916,5.910319,-0.507349,12.041078,26.905382,-385.527514
../dataset/Meca500/image/image489.jpg,-32.869518,61.264954,-17.642913,0.0,46.377958,-482.869518
../dataset/Meca500/image/image825.jpg,39.285,32.811696,-17.147529,50.715,23.620833,-410.715
../dataset/Meca500/image/image788.jpg,-90.0,59.044209,-30.386884,0.0,61.342676,-540.0
../dataset/Meca500/image/image116.jpg,-71.385,2.630571,0.285853,-18.615,68.468576,-198.615
../dataset/Meca500/image/image878.jpg,25.000903,7.850599,-0.673905,9.827368,35.738066,-387.741224
../dataset/Meca500/image/image662.jpg,-83.535,3.078304,0.334506,6.465,80.12219,-533.535
../dataset/Meca500/image/image128.jpg,-6.885,0.253715,0.02757,-83.115,6.603714,-263.115
../dataset/Meca500/image/image68.jpg,0.0,39.011445,4.240046,6.433954,15.921917,-6.433954
../dataset/Meca500/image/image688.jpg,45.945,38.374275,-20.054556,44.055,27.625281,-404.055
../dataset/Meca500/image/image162.jpg,77.422466,16.592183,-3.812023,0.0,77.21984,-372.577534
../dataset/Meca500/image/image215.jpg,-38.685038,47.946194,-12.81804,0.0,54.871846,-488.685038
../dataset/Meca500/image/image684.jpg,25.455,21.260576,-11.110866,64.545,15.30529,-424.545
../dataset/Meca500/image/image769.jpg,-43.190756,37.627154,-9.07985,0.0,61.452696,-493.190756
../dataset/Meca500/image/image806.jpg,-55.215,2.034699,0.221102,34.785,52.959199,-505.215
../dataset/Meca500/image/image104.jpg,-90.0,47.703666,-24.129834,0.0,66.426168,-180.0
../dataset/Meca500/image/image99.jpg,-89.947458,74.54074,-38.929302,0.0,54.388563,-179.947458
../dataset/Meca500/image/image476.jpg,0.0,34.991812,3.803163,7.7065,14.281365,-367.7065
../dataset/Meca500/image/image88.jpg,-53.19016,17.653659,-2.18001,0.0,74.526351,-143.19016
../dataset/Meca500/image/image321.jpg,48.817,15.329154,-1.315873,1.294913,69.782486,-396.273679
../dataset/Meca500/image/image460.jpg,44.977629,14.123543,-1.212382,2.670422,64.294216,-394.89817
../dataset/Meca500/image/image798.jpg,-90.0,8.041768,-2.24671,0.0,84.204942,-540.0
../dataset/Meca500/image/image199.jpg,0.0,33.821918,3.67601,8.076867,13.803892,-368.076867
../dataset/Meca500/image/image889.jpg,0.0,29.502312,3.206524,9.444379,12.040911,-369.444379
../dataset/Meca500/image/image504.jpg,-72.713072,48.156886,-21.858138,0.0,63.701251,-522.713072
../dataset/Meca500/image/image339.jpg,0.0,41.651205,4.526954,5.598252,16.999293,-365.598252
../dataset/Meca500/image/image78.jpg,-27.854586,64.997451,-16.646133,0.0,41.648682,-108.817396
../dataset/Meca500/image/image350.jpg,-31.625206,64.114689,-18.675262,0.0,44.560573,-481.625206
../dataset/Meca500/image/image774.jpg,-55.205379,20.798817,-4.209589,0.0,73.410771,-505.205379
../dataset/Meca500/image/image964.jpg,32.625,27.249118,-14.240503,57.375,19.616385,-417.375
../dataset/Meca500/image/image121.jpg,-44.385,1.635608,0.177735,-45.615,42.571657,-225.615
../dataset/Meca500/image/image67.jpg,0.0,34.001902,3.695572,8.019888,13.877349,-8.019888
../dataset/Meca500/image/image929.jpg,-90.0,53.703953,-27.440442,0.0,63.736489,-540.0
../dataset/Meca500/image/image772.jpg,-49.962432,22.118597,-3.461698,0.0,71.343101,-499.962432
../dataset/Meca500/image/image744.jpg,1.844698,0.579258,-0.049724,18.123407,2.636942,-379.445185
../dataset/Meca500/image/image875.jpg,39.488529,12.399896,-1.064422,4.63697,56.447707,-392.931622
../dataset/Meca500/image/image351.jpg,-33.812575,59.105155,-16.860501,0.0,47.755346,-483.812575
../dataset/Meca500/image/image395.jpg,-43.725,1.611287,0.175092,46.275,41.938622,-493.725
../dataset/Meca500/image/image305.jpg,56.275155,38.913259,-10.827341,0.0,61.914082,-393.724845
../dataset/Meca500/image/image708.jpg,90.0,20.732375,-9.248647,0.0,78.516272,-360.0
../dataset/Meca500/image/image501.jpg,-62.788207,32.647981,-11.853423,0.0,69.205442,-512.788207
../dataset/Meca500/image/image854.jpg,70.174396,24.242552,-6.216467,0.0,71.973915,-379.825604
../dataset/Meca500/image/image799.jpg,-89.84649,3.689413,0.15093,0.15351,86.006147,-539.84649
../dataset/Meca500/image/image213.jpg,-34.323398,57.935264,-16.436694,0.0,48.50143,-484.323398
../dataset/Meca500/image/image974.jpg,82.605,68.993513,-36.056298,7.395,49.667785,-367.395
../dataset/Meca500/image/image187.jpg,26.650633,8.368635,-0.718374,9.236329,38.096306,-388.332263
../dataset/Meca500/image/image413.jpg,44.775,37.397065,-19.543862,45.225,26.921797,-405.225
../dataset/Meca500/image/image759.jpg,-10.939674,61.558637,-2.621489,0.0,31.062852,-402.737195
../dataset/Meca500/image/image325.jpg,28.840274,9.05621,-0.777396,8.451859,41.226335,-389.116733
../dataset/Meca500/image/image911.jpg,-48.58714,25.268304,-4.602715,0.0,69.334411,-498.58714
../dataset/Meca500/image/image329.jpg,8.833552,2.773847,-0.23811,15.61955,12.627307,-381.949042
../dataset/Meca500/image/image528.jpg,-68.385,2.520019,0.27384,21.615,65.591141,-518.385
../dataset/Meca500/image/image143.jpg,74.115,61.902479,-32.350494,-15.885,44.563015,-344.115
../dataset/Meca500/image/image237.jpg,-90.0,55.864056,-28.632262,0.0,62.768205,-540.0
